NAME,median_household_income,median_gross_rent,median_home_value,total_pop,white_nonhispanic,black_nonhispanic,hispanic_latino,state,county,tract,year,GEOID,boundary_vintage,cpi,inflation_factor,real_median_household_income,real_median_gross_rent,real_median_home_value
"Census Tract 16.03, Denver County, Colorado",64763.0,1652.0,450800.0,5792.0,3728.0,581.0,1108.0,08,031,001603,2020,08031001603,2020_tracts,258.8111666666667,1.1307661892486607,73231.81071431101,1868.0257446387875,509749.39811329625
"Census Tract 17.03, Denver County, Colorado",96711.0,2045.0,588000.0,2801.0,2414.0,38.0,273.0,08,031,001703,2020,08031001703,2020_tracts,258.8111666666667,1.1307661892486607,109357.52892842723,2312.416857013511,664890.5192782125
"Census Tract 17.04, Denver County, Colorado",80537.0,1350.0,671900.0,2225.0,1721.0,0.0,70.0,08,031,001704,2020,08031001704,2020_tracts,258.8111666666667,1.1307661892486607,91068.51658351939,1526.534355485692,759761.8025561752
"Census Tract 17.05, Denver County, Colorado",117902.0,2046.0,850900.0,2775.0,2345.0,26.0,121.0,08,031,001705,2020,08031001705,2020_tracts,258.8111666666667,1.1307661892486607,133319.59524479558,2313.54762320276,962168.9504316854
"Census Tract 17.06, Denver County, Colorado",74004.0,1709.0,598300.0,2150.0,1334.0,226.0,274.0,08,031,001706,2020,08031001706,2020_tracts,258.8111666666667,1.1307661892486607,83681.22106915788,1932.4794174259612,676537.4110274736
"Census Tract 17.07, Denver County, Colorado",108500.0,1601.0,466500.0,2496.0,1909.0,81.0,300.0,08,031,001707,2020,08031001707,2020_tracts,258.8111666666667,1.1307661892486607,122688.13153347968,1810.3566689871056,527502.4272845002
"Census Tract 18, Denver County, Colorado",51738.0,1189.0,362600.0,3332.0,1786.0,93.0,1292.0,08,031,001800,2020,08031001800,2020_tracts,258.8111666666667,1.1307661892486607,58503.581099347204,1344.4809990166575,410015.8202215644
"Census Tract 19.01, Denver County, Colorado",48554.0,1102.0,492500.0,3503.0,930.0,736.0,1689.0,08,031,001901,2020,08031001901,2020_tracts,258.8111666666667,1.1307661892486607,54903.22155277947,1246.104340552024,556902.3482049654
"Census Tract 20, Denver County, Colorado",107604.0,1807.0,653200.0,2510.0,1852.0,238.0,281.0,08,031,002000,2020,08031002000,2020_tracts,258.8111666666667,1.1307661892486607,121674.96502791288,2043.29450397233,738616.4748172251
"Census Tract 21.01, Denver County, Colorado",107768.0,1340.0,445700.0,3743.0,2297.0,186.0,846.0,08,031,002101,2020,08031002101,2020_tracts,258.8111666666667,1.1307661892486607,121860.41068294966,1515.2266935932053,503982.4905481281
"Census Tract 21.02, Denver County, Colorado",71320.0,1518.0,446100.0,3081.0,2173.0,67.0,727.0,08,031,002102,2020,08031002102,2020_tracts,258.8111666666667,1.1307661892486607,80646.24461721448,1716.5030752794669,504434.7970238275
"Census Tract 23, Denver County, Colorado",102250.0,1043.0,479700.0,5379.0,2823.0,1168.0,1139.0,08,031,002300,2020,08031002300,2020_tracts,258.8111666666667,1.1307661892486607,115620.84285067556,1179.389135386353,542428.5409825825
"Census Tract 24.02, Denver County, Colorado",88269.0,1109.0,534400.0,2043.0,1164.0,312.0,330.0,08,031,002402,2020,08031002402,2020_tracts,258.8111666666667,1.1307661892486607,99811.60075879002,1254.0197038767647,604281.4515344843
"Census Tract 24.04, Denver County, Colorado",54122.0,1551.0,594100.0,1467.0,867.0,335.0,189.0,08,031,002404,2020,08031002404,2020_tracts,258.8111666666667,1.1307661892486607,61199.32769451601,1753.8183595246728,671788.1930326293
"Census Tract 24.05, Denver County, Colorado",83114.0,1322.0,572600.0,3381.0,1659.0,423.0,771.0,08,031,002405,2020,08031002405,2020_tracts,258.8111666666667,1.1307661892486607,93982.50105321319,1494.8729021867293,647476.719963783
"Census Tract 26.02, Denver County, Colorado",85227.0,1682.0,433500.0,3045.0,2503.0,99.0,287.0,08,031,002602,2020,08031002602,2020_tracts,258.8111666666667,1.1307661892486607,96371.8100110956,1901.9487303162473,490187.1430392944
"Census Tract 26.03, Denver County, Colorado",90208.0,1775.0,415300.0,2124.0,1551.0,117.0,366.0,08,031,002603,2020,08031002603,2020_tracts,258.8111666666667,1.1307661892486607,102004.15639974318,2007.1099859163728,469607.19839496876
"Census Tract 26.04, Denver County, Colorado",33869.0,973.0,,1937.0,1284.0,178.0,444.0,08,031,002604,2020,08031002604,2020_tracts,258.8111666666667,1.1307661892486607,38297.92006366289,1100.235502138947,
"Census Tract 27.04, Denver County, Colorado",43342.0,1026.0,838200.0,1834.0,1220.0,37.0,398.0,08,031,002704,2020,08031002704,2020_tracts,258.8111666666667,1.1307661892486607,49009.66817441545,1160.166110169126,947808.2198282274
"Census Tract 27.05, Denver County, Colorado",54327.0,1308.0,257900.0,2545.0,1797.0,103.0,459.0,08,031,002705,2020,08031002705,2020_tracts,258.8111666666667,1.1307661892486607,61431.13476331199,1479.042175537248,291624.6002072296
"Census Tract 27.06, Denver County, Colorado",73003.0,1360.0,400000.0,3065.0,2485.0,34.0,287.0,08,031,002706,2020,08031002706,2020_tracts,258.8111666666667,1.1307661892486607,82549.32411371998,1537.8420173781785,452306.47569946427
"Census Tract 27.07, Denver County, Colorado",85263.0,1419.0,349800.0,3383.0,2636.0,0.0,363.0,08,031,002707,2020,08031002707,2020_tracts,258.8111666666667,1.1307661892486607,96412.51759390856,1604.5572225438495,395542.0129991815
"Census Tract 27.08, Denver County, Colorado",49700.0,1120.0,255100.0,2433.0,1924.0,114.0,237.0,08,031,002708,2020,08031002708,2020_tracts,258.8111666666667,1.1307661892486607,56199.07960565844,1266.4581319585,288458.45487733337
"Census Tract 27.09, Denver County, Colorado",58434.0,1204.0,265600.0,2589.0,1843.0,42.0,189.0,08,031,002709,2020,08031002709,2020_tracts,258.8111666666667,1.1307661892486607,66075.19150255623,1361.4424918553875,300331.49986444425
"Census Tract 28.01, Denver County, Colorado",71771.0,1442.0,444400.0,2952.0,2449.0,43.0,270.0,08,031,002801,2020,08031002801,2020_tracts,258.8111666666667,1.1307661892486607,81156.22016856563,1630.5648448965687,502512.4945021048
"Census Tract 28.02, Denver County, Colorado",59202.0,1256.0,442600.0,4488.0,3651.0,142.0,503.0,08,031,002802,2020,08031002802,2020_tracts,258.8111666666667,1.1307661892486607,66943.61993589922,1420.242333696318,500477.1153614572
"Census Tract 28.04, Denver County, Colorado",71263.0,1233.0,310900.0,2112.0,1556.0,14.0,174.0,08,031,002804,2020,08031002804,2020_tracts,258.8111666666667,1.1307661892486607,80581.79094442731,1394.2347113435985,351555.2082374086
"Census Tract 28.05, Denver County, Colorado",80196.0,1444.0,512700.0,2623.0,2373.0,0.0,169.0,08,031,002805,2020,08031002805,2020_tracts,258.8111666666667,1.1307661892486607,90682.9253129856,1632.826377275066,579743.8252277883
"Census Tract 29.01, Denver County, Colorado",75598.0,1584.0,510300.0,3412.0,2805.0,45.0,254.0,08,031,002901,2020,08031002901,2020_tracts,258.8111666666667,1.1307661892486607,85483.66237482025,1791.1336437698785,577029.9863735916
"Census Tract 29.02, Denver County, Colorado",124096.0,1611.0,728100.0,4233.0,3723.0,7.0,223.0,08,031,002902,2020,08031002902,2020_tracts,258.8111666666667,1.1307661892486607,140323.5610210018,1821.6643308795924,823310.8623919499
"Census Tract 30.02, Denver County, Colorado",100417.0,1634.0,548100.0,3021.0,2137.0,127.0,596.0,08,031,003002,2020,08031003002,2020_tracts,258.8111666666667,1.1307661892486607,113548.14842578275,1847.6719532323116,619772.9483271909
"Census Tract 30.03, Denver County, Colorado",68864.0,1455.0,558500.0,3224.0,2361.0,181.0,520.0,08,031,003003,2020,08031003003,2020_tracts,258.8111666666667,1.1307661892486607,77869.08285641977,1645.2648053568014,631532.916695377
"Census Tract 30.04, Denver County, Colorado",111616.0,1279.0,555700.0,6783.0,5565.0,223.0,469.0,08,031,003004,2020,08031003004,2020_tracts,258.8111666666667,1.1307661892486607,126211.59897917851,1446.249956049037,628366.7713654807
"Census Tract 30.05, Denver County, Colorado",120313.0,2093.0,598800.0,2766.0,2399.0,0.0,281.0,08,031,003005,2020,08031003005,2020_tracts,258.8111666666667,1.1307661892486607,136045.8725270741,2366.6936340974466,677102.794122098
"Census Tract 30.06, Denver County, Colorado",102024.0,1828.0,659700.0,3621.0,2769.0,52.0,594.0,08,031,003006,2020,08031003006,2020_tracts,258.8111666666667,1.1307661892486607,115365.28969190536,2067.040593946552,745966.4550473414
"Census Tract 31.01, Denver County, Colorado",78897.0,989.0,598500.0,1773.0,1057.0,377.0,273.0,08,031,003101,2020,08031003101,2020_tracts,258.8111666666667,1.1307661892486607,89214.06003315159,1118.3277611669255,676763.5642653235
"Census Tract 31.02, Denver County, Colorado",50250.0,1121.0,672800.0,3426.0,2450.0,348.0,381.0,08,031,003102,2020,08031003102,2020_tracts,258.8111666666667,1.1307661892486607,56821.001009745196,1267.5888981477485,760779.492126499
"Census Tract 32.02, Denver County, Colorado",67684.0,1515.0,394000.0,3386.0,2770.0,179.0,141.0,08,031,003202,2020,08031003202,2020_tracts,258.8111666666667,1.1307661892486607,76534.77875310635,1713.110776711721,445521.8785639723
"Census Tract 32.03, Denver County, Colorado",233158.0,1632.0,1178200.0,3172.0,2946.0,26.0,123.0,08,031,003203,2020,08031003203,2020_tracts,258.8111666666667,1.1307661892486607,263647.18315283925,1845.4104208538142,1332268.724172772
"Census Tract 32.04, Denver County, Colorado",62188.0,1246.0,333500.0,2403.0,2136.0,15.0,147.0,08,031,003204,2020,08031003204,2020_tracts,258.8111666666667,1.1307661892486607,70320.08777699572,1408.9346718038312,377110.5241144283
"Census Tract 1.02, Denver County, Colorado",109348.0,2100.0,585500.0,3747.0,2372.0,76.0,1104.0,08,031,000102,2021,08031000102,2020_tracts,270.96975000000003,1.0800279982052117,118098.90154774349,2268.0587962309446,632356.3929491515
"Census Tract 2.01, Denver County, Colorado",77570.0,1138.0,367700.0,3504.0,1561.0,85.0,1753.0,08,031,000201,2021,08031000201,2020_tracts,270.96975000000003,1.0800279982052117,83777.77182077827,1229.071861957531,397126.29494005634
"Census Tract 2.02, Denver County, Colorado",82626.0,1180.0,523300.0,4327.0,1819.0,394.0,1773.0,08,031,000202,2021,08031000202,2020_tracts,270.96975000000003,1.0800279982052117,89238.39337970382,1274.4330378821498,565178.6514607873
"Census Tract 3.01, Denver County, Colorado",106753.0,1580.0,672600.0,5383.0,4444.0,1.0,774.0,08,031,000301,2021,08031000301,2020_tracts,270.96975000000003,1.0800279982052117,115296.22889240096,1706.4442371642344,726426.8315928254
"Census Tract 3.02, Denver County, Colorado",107822.0,1427.0,603100.0,4709.0,3778.0,0.0,565.0,08,031,000302,2021,08031000302,2020_tracts,270.96975000000003,1.0800279982052117,116450.77882248233,1541.1999534388372,651364.8857175632
"Census Tract 3.03, Denver County, Colorado",91746.0,1522.0,638700.0,4998.0,4284.0,38.0,267.0,08,031,000303,2021,08031000303,2020_tracts,270.96975000000003,1.0800279982052117,99088.24872333535,1643.8026132683322,689813.8824536687
"Census Tract 4.01, Denver County, Colorado",103158.0,1421.0,492400.0,3473.0,1935.0,4.0,1342.0,08,031,000401,2021,08031000401,2020_tracts,270.96975000000003,1.0800279982052117,111413.52823885322,1534.7197854496058,531805.7863162463
"Census Tract 4.03, Denver County, Colorado",107708.0,2004.0,630700.0,3680.0,2679.0,0.0,872.0,08,031,000403,2021,08031000403,2020_tracts,270.96975000000003,1.0800279982052117,116327.65563068693,2164.376108403244,681173.658468027
"Census Tract 4.04, Denver County, Colorado",104688.0,1824.0,527000.0,2423.0,1863.0,65.0,286.0,08,031,000404,2021,08031000404,2020_tracts,270.96975000000003,1.0800279982052117,113065.9710761072,1969.9710687263062,569174.7550541465
"Census Tract 5.01, Denver County, Colorado",142560.0,1964.0,671700.0,2087.0,1547.0,104.0,345.0,08,031,000501,2021,08031000501,2020_tracts,270.96975000000003,1.0800279982052117,153968.79142413498,2121.1749884750357,725454.8063944407
"Census Tract 5.03, Denver County, Colorado",81553.0,516.0,633000.0,2573.0,1742.0,0.0,752.0,08,031,000503,2021,08031000503,2020_tracts,270.96975000000003,1.0800279982052117,88079.52333762962,557.2944470738893,683657.722863899
"Census Tract 5.04, Denver County, Colorado",104081.0,1518.0,590400.0,3354.0,2560.0,16.0,451.0,08,031,000504,2021,08031000504,2020_tracts,270.96975000000003,1.0800279982052117,112410.39408119663,1639.4825012755114,637648.530140357
"Census Tract 6, Denver County, Colorado",100200.0,1508.0,617500.0,3795.0,2400.0,97.0,1002.0,08,031,000600,2021,08031000600,2020_tracts,270.96975000000003,1.0800279982052117,108218.80542016221,1628.6822212934592,666917.2888917183
"Census Tract 7.03, Denver County, Colorado",46811.0,1335.0,543400.0,2119.0,1046.0,208.0,838.0,08,031,000703,2021,08031000703,2020_tracts,270.96975000000003,1.0800279982052117,50557.19062398416,1441.8373776039575,586887.214224712
"Census Tract 7.04, Denver County, Colorado",96921.0,1331.0,598300.0,3273.0,2186.0,113.0,919.0,08,031,000704,2021,08031000704,2020_tracts,270.96975000000003,1.0800279982052117,104677.39361404732,1437.5172656111367,646180.7513261781
"Census Tract 7.05, Denver County, Colorado",97295.0,1239.0,595200.0,2597.0,1214.0,92.0,1147.0,08,031,000705,2021,08031000705,2020_tracts,270.96975000000003,1.0800279982052117,105081.32408537607,1338.1546897762573,642832.664531742
"Census Tract 7.06, Denver County, Colorado",80370.0,1544.0,607300.0,2397.0,1308.0,156.0,816.0,08,031,000706,2021,08031000706,2020_tracts,270.96975000000003,1.0800279982052117,86801.85021575286,1667.563229228847,655901.0033100251
"Census Tract 8, Denver County, Colorado",19650.0,239.0,535700.0,1133.0,88.0,457.0,505.0,08,031,000800,2021,08031000800,2020_tracts,270.96975000000003,1.0800279982052117,21222.55016473241,258.12669157104557,578570.9986385319
"Census Tract 9.02, Denver County, Colorado",55205.0,1443.0,333200.0,5282.0,1278.0,28.0,3811.0,08,031,000902,2021,08031000902,2020_tracts,270.96975000000003,1.0800279982052117,59622.94564091871,1558.4804014101205,359865.3290019765
"Census Tract 9.03, Denver County, Colorado",52890.0,1445.0,323200.0,5906.0,1280.0,10.0,4300.0,08,031,000903,2021,08031000903,2020_tracts,270.96975000000003,1.0800279982052117,57122.68082507364,1560.640457406531,349065.0490199244
"Census Tract 9.04, Denver County, Colorado",33078.0,1118.0,351800.0,5143.0,1094.0,179.0,3746.0,08,031,000904,2021,08031000904,2020_tracts,270.96975000000003,1.0800279982052117,35725.16612463199,1207.4713019934266,379953.84976859344
"Census Tract 9.05, Denver County, Colorado",65227.0,1772.0,347400.0,3716.0,1252.0,65.0,2319.0,08,031,000905,2021,08031000905,2020_tracts,270.96975000000003,1.0800279982052117,70446.98623893133,1913.809612819635,375201.72657649056
"Census Tract 10, Denver County, Colorado",42236.0,618.0,324000.0,4293.0,818.0,0.0,3397.0,08,031,001000,2021,08031001000,2020_tracts,270.96975000000003,1.0800279982052117,45616.06253219532,667.4573028908208,349929.0714184886
"Census Tract 11.01, Denver County, Colorado",72798.0,1530.0,491300.0,2641.0,1224.0,116.0,1189.0,08,031,001101,2021,08031001101,2020_tracts,270.96975000000003,1.0800279982052117,78623.87821334299,1652.442837253974,530617.7555182205
"Census Tract 11.02, Denver County, Colorado",100520.0,1872.0,632900.0,5145.0,3681.0,4.0,915.0,08,031,001102,2021,08031001102,2020_tracts,270.96975000000003,1.0800279982052117,108564.41437958788,2021.8124126401563,683549.7200640785
"Census Tract 13.01, Denver County, Colorado",67530.0,1309.0,382200.0,5082.0,1649.0,77.0,3142.0,08,031,001301,2021,08031001301,2020_tracts,270.96975000000003,1.0800279982052117,72934.29071879794,1413.756649650622,412786.7009140319
"Census Tract 13.02, Denver County, Colorado",63110.0,1379.0,340200.0,3770.0,1166.0,4.0,2413.0,08,031,001302,2021,08031001302,2020_tracts,270.96975000000003,1.0800279982052117,68160.56696673091,1489.3586095249868,367425.524989413
"Census Tract 14.01, Denver County, Colorado",37008.0,852.0,343800.0,5362.0,1419.0,98.0,3481.0,08,031,001401,2021,08031001401,2020_tracts,270.96975000000003,1.0800279982052117,39969.67615757848,920.1838544708403,371313.62578295177
"Census Tract 14.02, Denver County, Colorado",63643.0,1537.0,337800.0,4584.0,801.0,139.0,3282.0,08,031,001402,2021,08031001402,2020_tracts,270.96975000000003,1.0800279982052117,68736.22188977429,1660.0030332414103,364833.4577937205
"Census Tract 14.03, Denver County, Colorado",67885.0,1697.0,434000.0,3339.0,2455.0,24.0,521.0,08,031,001403,2021,08031001403,2020_tracts,270.96975000000003,1.0800279982052117,73317.7006581608,1832.8075129542442,468732.1512210619
"Census Tract 15, Denver County, Colorado",67917.0,1341.0,357600.0,4005.0,1449.0,180.0,2118.0,08,031,001500,2021,08031001500,2020_tracts,270.96975000000003,1.0800279982052117,73352.26155410336,1448.317545593189,386218.0121581837
"Census Tract 16.01, Denver County, Colorado",99929.0,1911.0,595100.0,2633.0,1910.0,192.0,471.0,08,031,001601,2021,08031001601,2020_tracts,270.96975000000003,1.0800279982052117,107926.1178326486,2063.9335045701596,642724.6617319215
"Census Tract 16.02, Denver County, Colorado",101910.0,1863.0,410800.0,4570.0,3367.0,247.0,746.0,08,031,001602,2021,08031001602,2020_tracts,270.96975000000003,1.0800279982052117,110065.65329709311,2012.0921606563093,443675.50166270096
"Census Tract 16.03, Denver County, Colorado",61236.0,1745.0,519000.0,5816.0,3615.0,613.0,1139.0,08,031,001603,2021,08031001603,2020_tracts,270.96975000000003,1.0800279982052117,66136.59449809435,1884.6488568680943,560534.5310685049
"Census Tract 17.03, Denver County, Colorado",99116.0,2176.0,710300.0,3113.0,2523.0,52.0,416.0,08,031,001703,2021,08031001703,2020_tracts,270.96975000000003,1.0800279982052117,107048.05507010776,2350.1409240945404,767143.8871251618
"Census Tract 17.04, Denver County, Colorado",85461.0,1354.0,676300.0,2397.0,1840.0,0.0,165.0,08,031,001704,2021,08031001704,2020_tracts,270.96975000000003,1.0800279982052117,92300.2727546156,1462.3579095698567,730422.9351861847
"Census Tract 17.05, Denver County, Colorado",102525.0,2223.0,868700.0,3118.0,2497.0,0.0,223.0,08,031,001705,2021,08031001705,2020_tracts,270.96975000000003,1.0800279982052117,110729.87051598933,2400.9022400101853,938220.3220408674
"Census Tract 17.06, Denver County, Colorado",96672.0,1777.0,593100.0,2191.0,1470.0,239.0,161.0,08,031,001706,2021,08031001706,2020_tracts,270.96975000000003,1.0800279982052117,104408.46664249423,1919.209752810661,640564.605735511
"Census Tract 17.07, Denver County, Colorado",113152.0,1655.0,496200.0,2440.0,1785.0,81.0,407.0,08,031,001707,2021,08031001707,2020_tracts,270.96975000000003,1.0800279982052117,122207.32805291611,1787.4463370296253,535909.892709426
"Census Tract 18, Denver County, Colorado",54738.0,1254.0,391700.0,3195.0,1630.0,103.0,1277.0,08,031,001800,2021,08031001800,2020_tracts,270.96975000000003,1.0800279982052117,59118.57256575688,1354.3551097493355,423046.9668969814
"Census Tract 19.01, Denver County, Colorado",69375.0,1431.0,521400.0,3371.0,1145.0,643.0,1408.0,08,031,001901,2021,08031001901,2020_tracts,270.96975000000003,1.0800279982052117,74926.94237548656,1545.520065431658,563126.5982641974
"Census Tract 20, Denver County, Colorado",102520.0,1959.0,690600.0,2812.0,1921.0,252.0,480.0,08,031,002000,2021,08031002000,2020_tracts,270.96975000000003,1.0800279982052117,110724.4703759983,2115.7748484840095,745867.3355605191
"Census Tract 21.01, Denver County, Colorado",104300.0,1389.0,464700.0,3408.0,2048.0,214.0,798.0,08,031,002101,2021,08031002101,2020_tracts,270.96975000000003,1.0800279982052117,112646.92021280358,1500.158889507039,501889.01076596184
"Census Tract 21.02, Denver County, Colorado",82076.0,1713.0,511200.0,3030.0,2373.0,63.0,361.0,08,031,002102,2021,08031002102,2020_tracts,270.96975000000003,1.0800279982052117,88644.37798069096,1850.0879609255276,552110.3126825042
"Census Tract 23, Denver County, Colorado",110313.0,922.0,516200.0,4793.0,2685.0,701.0,1058.0,08,031,002300,2021,08031002300,2020_tracts,270.96975000000003,1.0800279982052117,119141.12856601151,995.7858143452052,557510.4526735302
"Census Tract 24.02, Denver County, Colorado",71188.0,996.0,596400.0,1949.0,1051.0,281.0,368.0,08,031,002402,2021,08031002402,2020_tracts,270.96975000000003,1.0800279982052117,76885.03313623261,1075.7078862123908,644128.6981295883
"Census Tract 24.04, Denver County, Colorado",63500.0,1626.0,617500.0,1353.0,874.0,226.0,168.0,08,031,002404,2021,08031002404,2020_tracts,270.96975000000003,1.0800279982052117,68581.77788603095,1756.1255250816741,666917.2888917183
"Census Tract 24.05, Denver County, Colorado",85123.0,1471.0,550200.0,3900.0,1745.0,808.0,860.0,08,031,002405,2021,08031002405,2020_tracts,270.96975000000003,1.0800279982052117,91935.22329122224,1588.7211853598665,594231.4046125074
"Census Tract 26.02, Denver County, Colorado",91741.0,1735.0,456600.0,2907.0,2273.0,128.0,288.0,08,031,002602,2021,08031002602,2020_tracts,270.96975000000003,1.0800279982052117,99082.84858334433,1873.8485768860423,493140.78398049966
"Census Tract 26.03, Denver County, Colorado",92850.0,1801.0,400600.0,2415.0,1554.0,127.0,566.0,08,031,002603,2021,08031002603,2020_tracts,270.96975000000003,1.0800279982052117,100280.59963335391,1945.1304247675862,432659.2160810078
"Census Tract 26.04, Denver County, Colorado",24297.0,934.0,,1973.0,1347.0,257.0,343.0,08,031,002604,2021,08031002604,2020_tracts,270.96975000000003,1.0800279982052117,26241.44027239203,1008.7461503236677,
"Census Tract 27.04, Denver County, Colorado",40742.0,1133.0,,1997.0,1360.0,45.0,420.0,08,031,002704,2021,08031002704,2020_tracts,270.96975000000003,1.0800279982052117,44002.500702876736,1223.6717219665047,
"Census Tract 27.05, Denver County, Colorado",58454.0,1361.0,271600.0,2733.0,1959.0,143.0,529.0,08,031,002705,2021,08031002705,2020_tracts,270.96975000000003,1.0800279982052117,63131.95660708744,1469.918105557293,293335.6043125355
"Census Tract 27.06, Denver County, Colorado",67083.0,1439.0,444600.0,3061.0,2551.0,50.0,298.0,08,031,002706,2021,08031002706,2020_tracts,270.96975000000003,1.0800279982052117,72451.51820360021,1554.1602894172995,480180.4480020371
"Census Tract 27.07, Denver County, Colorado",91304.0,1561.0,369800.0,3320.0,2315.0,6.0,537.0,08,031,002707,2021,08031002707,2020_tracts,270.96975000000003,1.0800279982052117,98610.87634812864,1685.9237051983355,399394.3537362873
"Census Tract 27.08, Denver County, Colorado",56242.0,1169.0,267400.0,2531.0,1971.0,217.0,160.0,08,031,002708,2021,08031002708,2020_tracts,270.96975000000003,1.0800279982052117,60742.93467505751,1262.5527299018925,288799.4867200736
"Census Tract 27.09, Denver County, Colorado",61358.0,1273.0,261600.0,2478.0,1763.0,57.0,217.0,08,031,002709,2021,08031002709,2020_tracts,270.96975000000003,1.0800279982052117,66268.35791387538,1374.8756417152345,282535.3243304834
"Census Tract 28.01, Denver County, Colorado",73750.0,1599.0,511700.0,2854.0,2314.0,44.0,343.0,08,031,002801,2021,08031002801,2020_tracts,270.96975000000003,1.0800279982052117,79652.06486763436,1726.9647691301334,552650.3266816068
"Census Tract 28.02, Denver County, Colorado",67684.0,1313.0,467500.0,4356.0,3597.0,76.0,403.0,08,031,002802,2021,08031002802,2020_tracts,270.96975000000003,1.0800279982052117,73100.61503052154,1418.076761643443,504913.0891609365
"Census Tract 28.04, Denver County, Colorado",73438.0,1335.0,365900.0,1964.0,1615.0,21.0,133.0,08,031,002804,2021,08031002804,2020_tracts,270.96975000000003,1.0800279982052117,79315.09613219433,1441.8373776039575,395182.244543287
"Census Tract 28.05, Denver County, Colorado",86830.0,1575.0,534400.0,2808.0,2517.0,0.0,194.0,08,031,002805,2021,08031002805,2020_tracts,270.96975000000003,1.0800279982052117,93778.83108415853,1701.0440971732085,577166.9622408651
"Census Tract 29.01, Denver County, Colorado",79850.0,1650.0,539900.0,3465.0,2746.0,49.0,331.0,08,031,002901,2021,08031002901,2020_tracts,270.96975000000003,1.0800279982052117,86240.23565668616,1782.0461970385993,583107.1162309938
"Census Tract 29.02, Denver County, Colorado",130227.0,1684.0,763700.0,3917.0,3421.0,10.0,224.0,08,031,002902,2021,08031002902,2020_tracts,270.96975000000003,1.0800279982052117,140648.8061222701,1818.7671489775764,824817.3822293201
"Census Tract 30.02, Denver County, Colorado",89400.0,1671.0,593000.0,2713.0,1911.0,142.0,502.0,08,031,003002,2021,08031003002,2020_tracts,270.96975000000003,1.0800279982052117,96554.50303954592,1804.7267850009086,640456.6029356905
"Census Tract 30.03, Denver County, Colorado",65865.0,1568.0,591000.0,3136.0,2281.0,187.0,478.0,08,031,003003,2021,08031003003,2020_tracts,270.96975000000003,1.0800279982052117,71136.04410178626,1693.4839011857719,638296.5469392801
"Census Tract 30.04, Denver County, Colorado",120536.0,1346.0,587600.0,6786.0,5350.0,190.0,535.0,08,031,003004,2021,08031003004,2020_tracts,270.96975000000003,1.0800279982052117,130182.25479166339,1453.717685584215,634624.4517453824
"Census Tract 30.05, Denver County, Colorado",135000.0,2439.0,663000.0,3120.0,2159.0,0.0,459.0,08,031,003005,2021,08031003005,2020_tracts,270.96975000000003,1.0800279982052117,145803.77975770357,2634.1882876225113,716058.5628100553
"Census Tract 30.06, Denver County, Colorado",111830.0,1861.0,708200.0,3493.0,2842.0,54.0,252.0,08,031,003006,2021,08031003006,2020_tracts,270.96975000000003,1.0800279982052117,120779.53103928882,2009.9321046598989,764875.8283289309
"Census Tract 31.01, Denver County, Colorado",100571.0,1287.0,655600.0,1672.0,972.0,345.0,269.0,08,031,003101,2021,08031003101,2020_tracts,270.96975000000003,1.0800279982052117,108619.49580749634,1389.9960336901074,708066.3556233367
"Census Tract 31.02, Denver County, Colorado",62875.0,1137.0,637900.0,3754.0,2546.0,458.0,524.0,08,031,003102,2021,08031003102,2020_tracts,270.96975000000003,1.0800279982052117,67906.76038715268,1227.9918339593257,688949.8600551045
"Census Tract 32.02, Denver County, Colorado",68345.0,1559.0,416700.0,3432.0,2806.0,169.0,208.0,08,031,003202,2021,08031003202,2020_tracts,270.96975000000003,1.0800279982052117,73814.5135373352,1683.763649201925,450047.6668521117
"Census Tract 32.03, Denver County, Colorado",250001.0,1694.0,1238500.0,3242.0,2877.0,37.0,250.0,08,031,003203,2021,08031003203,2020_tracts,270.96975000000003,1.0800279982052117,270008.0795793011,1829.5674289596286,1337614.6757771547
"Census Tract 32.04, Denver County, Colorado",54638.0,1293.0,381100.0,2279.0,2030.0,36.0,115.0,08,031,003204,2021,08031003204,2020_tracts,270.96975000000003,1.0800279982052117,59010.56976593636,1396.4762016793386,411598.67011600616
"Census Tract 32.05, Denver County, Colorado",72958.0,1369.0,465300.0,3237.0,2875.0,71.0,87.0,08,031,003205,2021,08031003205,2020_tracts,270.96975000000003,1.0800279982052117,78796.68269305583,1478.5583295429349,502537.027564885
"Census Tract 33, Denver County, Colorado",129973.0,1795.0,764900.0,3311.0,2782.0,10.0,268.0,08,031,003300,2021,08031003300,2020_tracts,270.96975000000003,1.0800279982052117,140374.47901072598,1938.650256778355,826113.4158271664
"Census Tract 34.01, Denver County, Colorado",136087.0,2311.0,651300.0,2555.0,2260.0,12.0,200.0,08,031,003401,2021,08031003401,2020_tracts,270.96975000000003,1.0800279982052117,146977.77019175264,2495.944703852244,703422.2352310544
"Census Tract 34.02, Denver County, Colorado",195917.0,2680.0,940900.0,4747.0,4249.0,51.0,309.0,08,031,003402,2021,08031003402,2020_tracts,270.96975000000003,1.0800279982052117,211595.84532437046,2894.4750351899675,1016198.3435112836
"Census Tract 35.01, Denver County, Colorado",60556.0,1220.0,324100.0,3070.0,495.0,178.0,2342.0,08,031,003501,2021,08031003501,2020_tracts,270.96975000000003,1.0800279982052117,65402.1754593148,1317.6341578103581,350037.0742183091
